orbital_period,impact_parameter,transit_duration,transit_depth,planet_radius,planet_star_radius_ratio,stellar_teff,stellar_logg,stellar_radius,stellar_mass,stellar_density,stellar_magnitude,label
4.6086414,0.5,3.5610971,27081.6985753,17.9837961,0.024231,5693.0,4.37269,1.08355,0.96,1.0336105,13.6732,0
3.9613114,0.5,2.5843337,15578.1136873,9.2319785,0.024231,5221.0,4.64701,0.741696,0.96,1.0336105,13.6157,0
3.4852362,0.5,3.0318968,14856.89726,12.6093335,0.024231,5728.0,4.42477,1.02553,0.96,1.0336105,13.8564,0
42.8614655,0.5,7.635,908.0,4.13549,0.024231,5703.4,4.04,1.61,0.96,1.0336105,10.4225,0
2.1476974,0.5,1.669,136.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,9.755,0
14.2456603,0.5,3.403,1084.0,3.68209,0.024231,4760.0,4.57,0.76,0.96,1.0336105,8.9988,1
15.3471548,0.5,3.703,946.0,2.53444,0.024231,5791.0,4.53,0.92,0.96,1.0336105,10.1172,0
24.9636551,0.5,5.444,461.0,4.53167,0.024231,6388.0,3.71291,2.61,0.96,1.0336105,9.608,0
7.8374554,0.5,4.754,188.0,2.26966,0.024231,6289.7,3.99,1.86,0.96,1.0336105,9.0529,0
3.8638303,0.5,2.992,109.0,1.80822,0.024231,6289.7,3.99,1.86,0.96,1.0336105,9.0529,0
10.5426254,0.5,6.2145259,16789.8076116,22.0104106,0.024231,6114.0,4.28439,1.65817,0.96,1.0336105,11.955,0
4.3934744,0.5,3.0547623,11541.7099365,10.511208,0.024231,5349.0,4.4,0.977886,0.96,1.0336105,12.8021,0
1.631858,0.5,1.8201336,17812.0219789,11.400179,0.024231,4778.0,4.51281,0.805143,0.96,1.0336105,14.3604,0
1.3003394,0.5,1.341,38320.0,12.0407,0.024231,3658.0,4.67,0.58,0.96,1.0336105,14.2548,0
3.2529571,0.5,4.813,6055.0,15.5894,0.024231,6623.0,3.89,2.21,0.96,1.0336105,12.8086,0
4.6068687,0.5,3.286,15647.0,12.7334,0.024231,5917.0,4.4,1.08,0.96,1.0336105,13.0013,0
3.3357969,0.5,1.39,5024.0,11.1895,0.024231,6517.0,4.21,1.5,0.96,1.0336105,12.533,0
2.9879341,0.5,2.501,14088.0,11.6667,0.024231,5315.0,4.43,0.96,0.96,1.0336105,13.3991,0
2.8475582,0.5,2.979,12974.0,16.2689,0.024231,6372.0,4.28,1.36,0.96,1.0336105,13.0057,0
3.6234424,0.5,4.383,3332.0,9.13018,0.024231,5815.0,3.88,1.95,0.96,1.0336105,12.0409,0
4.6588405,0.5,1.429,12845.0,10.0709,0.024231,4768.0,4.49,0.83,0.96,1.0336105,12.5258,0
1.9771658,0.5,1.1104153,13877.3059698,5.2706003,0.024231,3467.0,4.87946,0.421944,0.96,1.0336105,11.8764,0
3.3505941,0.5,3.542,8973.0,11.4279,0.024231,5579.0,4.17,1.35,0.96,1.0336105,13.3912,0
5.0061978,0.5,3.521,6438.0,12.4847,0.024231,6713.0,4.21,1.55,0.96,1.0336105,12.792,0
8.1678648,0.5,4.797,4097.0,10.7664,0.024231,5859.0,3.98,1.74,0.96,1.0336105,13.2152,0
5.9097139,0.5,5.732,8420.0,18.7334,0.024231,6508.0,3.9,2.14,0.96,1.0336105,12.2914,0
0.8674623,0.5,1.457,5547.0,12.8076,0.024231,6470.0,4.09,1.72,0.96,1.0336105,13.2719,0
5.2452852,0.5,5.117,5568.0,11.9863,0.024231,5928.0,3.9,1.93,0.96,1.0336105,12.9951,0
1.20306,0.5,1.028,14933.0,12.8325,0.024231,4204.0,4.29,0.97,0.96,1.0336105,13.2738,0
0.7025922,0.5,0.733,1740.0,5.49838,0.024231,5875.0,4.27,1.24,0.96,1.0336105,12.2566,0
4.5932835,0.5,3.185,7417.0,11.9834,0.024231,5988.0,4.18,1.41,0.96,1.0336105,13.1351,0
8.6121286,0.5,4.155,4777.0,12.0872,0.024231,7929.0,4.16,1.89,0.96,1.0336105,12.0574,0
4.1780637,0.5,4.3176109,11478.1087015,14.6952606,0.024231,5620.0,4.18582,1.34736,0.96,1.0336105,9.62959,1
2.5950111,0.5,2.524,28870.0,10.8614,0.024231,3875.0,4.62,0.64,0.96,1.0336105,14.4757,0
2.9419791,0.5,3.363,14460.0,15.3905,0.024231,7277.0,4.35,1.42,0.96,1.0336105,12.6752,0
11.3648628,0.5,4.025,4113.0,9.30846,0.024231,6128.0,4.15,1.51,0.96,1.0336105,11.1938,0
1.0169814,0.5,2.353,7976.0,12.1981,0.024231,5616.0,4.12,1.43,0.96,1.0336105,13.2441,0
1.9943104,0.5,3.316,10353.0,17.6537,0.024231,7247.0,4.19,1.69,0.96,1.0336105,13.1408,0
5.7585993,0.5,2.737,13636.0,11.2259,0.024231,5090.0,4.38,0.99,0.96,1.0336105,13.0852,0
4.9354155,0.5,4.672,12554.0,16.6116,0.024231,6500.0,4.14,1.63,0.96,1.0336105,13.4559,0
3.5193417,0.5,5.025,6522.0,14.4544,0.024231,5620.0,4.08,1.51,0.96,1.0336105,13.3397,0
12.6136992,0.5,2.533,2172.0,2.58082,0.024231,3719.0,4.69,0.56,0.96,1.0336105,11.7958,0
1.318678,0.5,1.758,11891.0,10.1378,0.024231,5764.0,4.46,0.99,0.96,1.0336105,13.2337,0
2.1503007,0.5,1.9774726,9260.8973045,14.1253056,0.024231,5430.0,4.41381,1.23206,0.96,1.0336105,13.4629,0
5.2820398,0.5,2.762,12532.0,9.84673,0.024231,5415.0,4.37,1.05,0.96,1.0336105,13.1542,0
4.3430254,0.5,4.425,11142.0,13.5998,0.024231,6594.0,4.25,1.47,0.96,1.0336105,12.3837,0
5.1778752,0.5,1.718,29835.0,11.9282,0.024231,3599.0,4.6,0.66,0.96,1.0336105,14.5665,0
2.4519381,0.5,2.834,11446.0,17.3192,0.024231,7085.0,4.19,1.67,0.96,1.0336105,13.2539,0
2.8562935,0.5,3.785,22525.0,18.1559,0.024231,6383.0,4.31,1.32,0.96,1.0336105,12.9573,0
2.7967251,0.5,1.626,5786.0,19.3726,0.024231,7566.0,3.85,2.61,0.96,1.0336105,12.1662,0
2.2104947,0.5,2.925,7893.0,13.6352,0.024231,5421.0,4.01,1.58,0.96,1.0336105,12.6801,0
2.3519086,0.5,1.43,16808.0,18.0511,0.024231,6026.0,4.22,1.37,0.96,1.0336105,12.8821,0
4.8741147,0.5,2.049,4613.0,14.8251,0.024231,6085.0,3.84,2.11,0.96,1.0336105,12.4154,0
5.6858804,0.5,4.185,10855.0,13.193,0.024231,5492.0,4.12,1.41,0.96,1.0336105,12.976,0
11.2365977,0.5,2.292,9414.0,13.0203,0.024231,6446.0,4.37882,1.29,0.96,1.0336105,9.271401,0
14.6768874,0.5,2.617,15152.0,9.65258,0.024231,5230.0,4.62,0.77,0.96,1.0336105,13.33,0
6.8552506,0.5,3.525,4540.0,11.7073,0.024231,6847.0,4.02,1.96,0.96,1.0336105,11.5315,0
3.940549,0.5,3.78,3700.0,7.73812,0.024231,5493.0,4.07,1.5,0.96,1.0336105,12.3102,0
3.272056,0.5,3.3,7709.0,10.5823,0.024231,5668.0,4.15,1.39,0.96,1.0336105,13.136,0
4.5833112,0.5,2.275,4988.0,9.62957,0.024231,5853.0,4.18,1.39,0.96,1.0336105,12.5912,0
0.5940157,0.5,1.035,4094.0,7.9118,0.024231,5663.0,4.31,1.17,0.96,1.0336105,13.4902,0
1.9519092,0.5,1.056,31413.0,10.4769,0.024231,3498.0,4.69,0.55,0.96,1.0336105,14.1345,0
3.3615701,0.5,4.502,6992.0,16.5271,0.024231,6258.0,3.97,1.9,0.96,1.0336105,11.9656,0
3.9718475,0.5,1.09,5487.0,8.29625,0.024231,6064.0,4.39,1.12,0.96,1.0336105,12.7488,0
1.3504913,0.5,1.586,9835.0,8.65039,0.024231,4858.0,4.51,0.82,0.96,1.0336105,12.7308,0
11.3298459,0.5,4.4750093,821.128478,3.4134506,0.024231,5624.0,4.39124,1.057,0.96,1.0336105,10.9162,0
13.4570562,0.5,4.073,11282.0,10.2486,0.024231,5771.0,4.3,1.06,0.96,1.0336105,13.0863,0
2.7638775,0.5,1.559,7451.0,11.9271,0.024231,6155.0,4.25,1.35,0.96,1.0336105,13.0965,0
1.7278017,0.5,2.771,17825.0,17.158,0.024231,6460.0,4.27,1.38,0.96,1.0336105,13.2542,0
6.0368213,0.5,1.984,108361.0,13.3128,0.024231,3445.0,4.82,0.41,0.96,1.0336105,14.5979,0
3.1539313,0.5,4.023,14772.0,15.5528,0.024231,6610.0,4.12,1.7,0.96,1.0336105,13.1622,0
16.2501976,0.5,7.487,2930.0,8.04744,0.024231,6177.0,4.12,1.58,0.96,1.0336105,11.9955,0
2.7142282,0.5,3.44,23021.0,17.7291,0.024231,6063.0,4.37,1.15,0.96,1.0336105,13.3278,0
2.9588636,0.5,3.438,8605.0,16.201,0.024231,6405.0,4.07,1.74,0.96,1.0336105,11.8193,0
24.092358,0.5,3.907,14405.0,12.4646,0.024231,5388.0,4.36,1.06,0.96,1.0336105,13.1004,0
4.2221583,0.5,2.921,7098.0,7.93123,0.024231,5589.8,4.42,1.02,0.96,1.0336105,12.6442,0
11.1755425,0.5,5.482,7873.0,17.5706,0.024231,6655.0,3.9,1.91,0.96,1.0336105,9.99028,0
6.1030299,0.5,3.689,13335.0,16.3974,0.024231,6057.0,4.2,1.41,0.96,1.0336105,12.6118,0
18.8224069,0.5,1.76,13388.0,12.5063,0.024231,5661.0,4.36,1.1,0.96,1.0336105,12.9998,0
7.9605908,0.5,3.236,6040.0,5.94344,0.024231,5081.5,4.51,0.85,0.96,1.0336105,12.3197,0
6.5516113,0.5,0.786,6717.0,7.01051,0.024231,4841.8,4.6,0.73,0.96,1.0336105,12.4415,0
7.3099457,0.5,6.439,4484.0,12.4526,0.024231,6391.0,3.79,2.38,0.96,1.0336105,12.227,0
2.1250402,0.5,2.897,8318.0,12.6314,0.024231,5355.0,4.05,1.51,0.96,1.0336105,13.2392,0
3.7871416,0.5,3.257,6722.0,8.91723,0.024231,5594.0,4.28,1.19,0.96,1.0336105,13.1197,0
0.9898852,0.5,1.352,4914.0,11.4457,0.024231,5339.0,3.96,1.66,0.96,1.0336105,13.1505,0
22.3751134,0.5,11.966,6829.0,12.8125,0.024231,6477.7,4.24,1.47,0.96,1.0336105,10.2912,0
0.664786,0.5,0.66,1215.0,5.36785,0.024231,6333.0,4.28,1.35,0.96,1.0336105,11.7301,0
0.433569,0.5,0.9778227,741.9430791,4.8760213,0.024231,5967.0,3.9495,1.7628,0.96,1.0336105,8.98207,0
4.1518071,0.5,2.653,1556.0,10.2109,0.024231,6702.0,3.72,2.71,0.96,1.0336105,11.6114,0
1.2245052,0.5,1.091,24584.0,19.6011,0.024231,4337.4,4.58,0.7,0.96,1.0336105,12.0887,0
1.1079142,0.5,1.106,36019.0,12.7389,0.024231,3969.0,4.66,0.59,0.96,1.0336105,14.8107,0
3.3522572,0.5,1.934,6919.0,10.9307,0.024231,5951.0,4.19,1.39,0.96,1.0336105,12.3544,0
3.7724643,0.5,2.099,8796.0,13.0104,0.024231,6170.0,4.23,1.38,0.96,1.0336105,12.0533,0
1.040425,0.5,0.979,9568.0,11.6289,0.024231,4750.0,4.45,0.86,0.96,1.0336105,13.2735,0
23.2490769,0.5,3.914,48641.0,15.7473,0.024231,4849.0,4.65,0.69,0.96,1.0336105,11.3272,0
6.6210878,0.5,2.297,13071.0,9.48332,0.024231,4790.0,4.53,0.79,0.96,1.0336105,13.3396,0
3.0449187,0.5,2.988,19894.0,20.761,0.024231,6026.0,4.22,1.36,0.96,1.0336105,12.3079,0
2.6855972,0.5,1.744,31004.0,11.0734,0.024231,3822.0,4.64,0.62,0.96,1.0336105,14.3972,0
15.7784931,0.5,3.3857406,6805.627558,18.2872401,0.024231,7447.0,3.79,1.6898,0.96,1.0336105,10.6845,0
11.3498282,0.5,4.564,10625.0,12.2742,0.024231,6009.0,4.34,1.18,0.96,1.0336105,13.29,0
1.1602698,0.5,0.489,18692.0,18.336,0.024231,3692.0,4.57,0.7,0.96,1.0336105,14.3355,0
12.6357243,0.5,3.717,8255.0,13.1329,0.024231,5951.0,4.17,1.41,0.96,1.0336105,12.5372,0
2.3557153,0.5,1.866,740.0,1.98374,0.024231,4851.0,4.62,0.72,0.96,1.0336105,12.0721,0
0.7941828,0.5,0.905,2393.0,8.86489,0.024231,6397.0,4.16,1.55,0.96,1.0336105,11.417,0
17.9217736,0.5,4.309,44474.0,16.7867,0.024231,5144.1,4.46,0.76,0.96,1.0336105,13.169,0
10.9267866,0.5,6.548,9304.0,13.7902,0.024231,5792.8,4.3,1.46,0.96,1.0336105,13.0109,0
3.1998039,0.5,1.816,3672.0,6.9761,0.024231,5430.0,4.3,1.15,0.96,1.0336105,13.2874,0
10.1956949,0.5,1.526,3293.0,7.45333,0.024231,5791.0,4.29,1.21,0.96,1.0336105,11.5508,0
8.5467163,0.5,3.813,2387.0,6.73372,0.024231,5557.6,4.03,1.58,0.96,1.0336105,11.4741,0
6.8392388,0.5,4.176,1213.0,3.74186,0.024231,5085.0,3.92,1.08,0.96,1.0336105,9.2231,0
2.014214,0.5,1.854,971.0,2.55092,0.024231,5039.0,4.54,0.82,0.96,1.0336105,12.8958,0
3.535713,0.5,2.148,3116.0,4.58576,0.024231,5222.0,4.52,0.86,0.96,1.0336105,12.5638,1
2.7492112,0.5,1.866,26414.0,10.486,0.024231,3794.0,4.65,0.6,0.96,1.0336105,14.3703,0
2.8411187,0.5,1.993,1915.0,5.54834,0.024231,5517.0,4.27,1.19,0.96,1.0336105,12.3104,0
5.407469,0.5,2.87,13091.0,12.0272,0.024231,5417.0,4.39,1.03,0.96,1.0336105,12.5602,0
16.4547455,0.5,4.517,2186.0,4.11474,0.024231,5826.0,4.47,0.98,0.96,1.0336105,11.5321,0
6.4375108,0.5,2.572,730.0,2.10567,0.024231,5203.0,4.65,0.74,0.96,1.0336105,12.1851,0
4.4738444,0.5,6.406,2985.0,11.2091,0.024231,4943.1,4.412,2.53,0.96,1.0336105,12.1331,0
3.4894537,0.5,2.134,8533.0,11.1177,0.024231,5415.7,4.4,1.19,0.96,1.0336105,12.7844,0
23.842,0.5,5.577,12487.0,17.1852,0.024231,5923.2,4.412,1.45,0.96,1.0336105,12.714,0
3.4058895,0.5,2.6582989,15490.0795356,17.2861065,0.024231,6302.0,4.30907,1.26867,0.96,1.0336105,11.4553,1
1.8778647,0.5,1.5178899,15157.0212857,13.2226172,0.024231,5100.0,4.4,0.927664,0.96,1.0336105,11.4907,0
57.1050077,0.5,5.271,3388.0,5.93946,0.024231,5816.0,4.49,0.97,0.96,1.0336105,10.7052,0
5.1392756,0.5,2.426,862.0,2.17365,0.024231,4014.0,4.53,0.71,0.96,1.0336105,12.449,0
8.2616616,0.5,2.862,1343.0,3.30997,0.024231,5281.0,4.53,0.86,0.96,1.0336105,11.5018,1
6.3392677,0.5,3.02,1739.0,3.91968,0.024231,5289.0,4.46,0.93,0.96,1.0336105,12.1093,1
0.2803246,0.5,0.868,507.0,1.64829,0.024231,4477.0,4.56,0.72,0.96,1.0336105,10.0298,1
9.100412,0.5,2.181,1085.0,2.59387,0.024231,5013.7,4.58,0.77,0.96,1.0336105,9.3742,1
0.9494413,0.5,1.392,136.0,1.37109,0.024231,5872.1,4.412,1.19,0.96,1.0336105,7.13,0
1.5109447,0.5,0.6401499,10693.4881603,1.2038917,0.024231,5780.0,5.27596,0.114827,0.96,1.0336105,13.8529,1
2.9944742,0.5,3.0998781,3499.7547124,8.6826968,0.024231,5756.0,4.13367,1.44085,0.96,1.0336105,12.5377,0
19.8507621,0.5,2.249,1766.0,8.778562,0.024231,9488.0,4.07548,2.35947,0.96,1.0336105,9.8532,0
8.9000334,0.5,1.8542477,22163.2825659,15.1261771,0.024231,5854.0,4.45956,1.0044,0.96,1.0336105,13.8694,0
13.9285074,0.5,3.9986123,13364.3594607,9.5784743,0.024231,5103.41,4.52801,0.836141,0.96,1.0336105,12.8988,0
5.3920955,0.5,4.2434029,15466.3588483,18.2452387,0.024231,5752.18,4.14674,1.41933,0.96,1.0336105,11.5955,0
5.4977872,0.5,4.9400249,6357.7268879,14.0381026,0.024231,6281.0,4.05316,1.72746,0.96,1.0336105,11.1862,0
3.8068712,0.5,2.2690911,17898.9103154,8.6543461,0.024231,3913.0,4.6113,0.647921,0.96,1.0336105,14.1277,0
4.7443604,0.5,1.139,9002.0,7.57257,0.024231,5420.1,4.5,0.75,0.96,1.0336105,12.6204,0
3.334884,0.5,2.559,12501.0,10.5691,0.024231,5771.0,4.51,0.93,0.96,1.0336105,12.8903,0
1.3939452,0.5,0.922,5131.0,8.87293,0.024231,6140.0,4.42,1.09,0.96,1.0336105,13.1315,0
7.5954765,0.5,2.533,45085.0,13.1172,0.024231,3768.0,4.68,0.57,0.96,1.0336105,13.6193,0
1825.048364,0.5,3.62,2576.0,12.7111,0.024231,6290.0,3.89,2.09,0.96,1.0336105,9.9309,0
11.6332127,0.5,5.081,3480.0,10.264,0.024231,5287.7,3.88,1.73,0.96,1.0336105,9.9623,1
6.0803777,0.5,2.486,1366.0,3.36588,0.024231,4275.7,4.37,0.89,0.96,1.0336105,10.508,0
12.0101118,0.5,2.82,1204.0,2.28751,0.024231,4073.0,4.59,0.67,0.96,1.0336105,12.4722,0
16.7382238,0.5,3.529,15139.0,9.09208,0.024231,4551.0,4.6,0.7,0.96,1.0336105,12.4031,0
10.636983,0.5,5.378,2913.0,8.16912,0.024231,6297.0,4.1,1.65,0.96,1.0336105,12.5478,0
2.7663479,0.5,1.212,2476.0,6.35856,0.024231,6413.0,4.4,1.19,0.96,1.0336105,13.1113,0
26.3333899,0.5,2.783,8665.0,9.07333,0.024231,5309.0,4.46,0.93,0.96,1.0336105,12.1227,0
0.6541517,0.5,0.823,35193.0,15.3922,0.024231,3657.0,4.58,0.69,0.96,1.0336105,14.9737,0
10.0512067,0.5,1.763,22227.0,5.57868,0.024231,3428.0,4.84,0.38,0.96,1.0336105,14.504,0
3.3024845,0.5,1.465,1241.0,1.73871,0.024231,3634.0,4.75,0.49,0.96,1.0336105,11.8272,0
9.6804752,0.5,3.922,10071.0,11.5702,0.024231,5622.0,4.31,1.16,0.96,1.0336105,12.6565,0
3.5137609,0.5,1.7579691,333.5976712,3.3397496,0.024231,6279.8,4.26,1.59007,0.96,1.0336105,9.9362,0
0.6183488,0.5,0.587,5306.0,10.2266,0.024231,5272.0,4.23,1.2,0.96,1.0336105,12.9887,0
3.7942532,0.5,3.769,6913.0,11.3603,0.024231,5753.6,4.04,1.6,0.96,1.0336105,12.3945,0
8.2241876,0.5,3.501,8621.0,11.9576,0.024231,5669.2,4.21,1.31,0.96,1.0336105,11.8423,0
7.8407154,0.5,2.891,5326.0,9.86579,0.024231,5703.0,4.21,1.31,0.96,1.0336105,13.0613,0
15.5106583,0.5,4.356,5014.0,6.93651,0.024231,5472.0,4.37,1.06,0.96,1.0336105,12.6092,0
2.4465664,0.5,1.753,2778.0,4.74384,0.024231,4185.5,4.37,0.88,0.96,1.0336105,12.7937,0
8.0179256,0.5,1.018,8684.0,9.29428,0.024231,5356.0,4.46,0.94,0.96,1.0336105,12.5227,0
3.6810755,0.5,2.49,8544.0,8.85628,0.024231,5465.0,4.46,0.95,0.96,1.0336105,13.0507,0
3.4106422,0.5,4.174,4984.0,11.8996,0.024231,5222.0,3.83,1.89,0.96,1.0336105,12.8562,0
763.9701133,0.5,3.659,28404.0,8.20454,0.024231,3671.0,4.71,0.53,0.96,1.0336105,14.2212,0
36.2995129,0.5,4.4333923,1322.2472746,2.2115007,0.024231,4253.9,4.57,0.617519,0.96,1.0336105,9.8445,0
6.6968572,0.5,3.398,589.0,3.89953,0.024231,6466.5,4.05,1.8,0.96,1.0336105,10.1341,0
12.4652143,0.5,3.635,1127.0,2.51956,0.024231,5647.1,4.55,0.88,0.96,1.0336105,8.9496,0
11.0248821,0.5,2.917,1943.0,2.46843,0.024231,3798.0,4.77,0.46,0.96,1.0336105,12.3252,1
18.8204255,0.5,2.4015591,983.8549658,3.5747237,0.024231,5450.0,4.5378,0.868947,0.96,1.0336105,8.6781,0
2.668957,0.5,2.7508738,17029.8720026,16.1018337,0.024231,5983.3,4.3234,1.19683,0.96,1.0336105,12.1616,0
3.5245689,0.5,3.150024,20956.9478296,17.3489851,0.024231,6203.0,4.37189,1.17724,0.96,1.0336105,13.1378,0
15.1771428,0.5,4.556,538.0,2.80249,0.024231,6200.0,4.25,1.36,0.96,1.0336105,9.089871,0
33.5920255,0.5,6.385,3352.0,9.88421,0.024231,5468.0,4.5,0.91,0.96,1.0336105,11.6575,1
2.0990769,0.5,2.343,501.0,4.13797,0.024231,8853.0,4.18,2.0,0.96,1.0336105,10.1063,0
13.5853161,0.5,5.271,850.0,3.82513,0.024231,5854.0,4.15,1.43,0.96,1.0336105,10.4398,0
6.8787507,0.5,2.599,359.0,3.45801,0.024231,6636.0,3.99,1.98,0.96,1.0336105,8.5885,0
14.9166631,0.5,3.709,659.0,1.92053,0.024231,5434.0,4.6,0.81,0.96,1.0336105,10.2919,0
1.9769396,0.5,3.021,11495.0,15.8982,0.024231,6440.5,4.12,1.65,0.96,1.0336105,12.7034,0
0.5666806,0.5,0.722,1530.0,8.04611,0.024231,5517.0,3.99,1.65,0.96,1.0336105,12.7726,0
5.826325154,0.5,3.9569972,1196.0597801,3.8324012,0.024231,5657.0,4.35534,1.09993,0.96,1.0336105,8.9797,0
14.4217699,0.5,2.3406411,2348.45658,9.4489967,0.024231,6026.94,3.92106,1.91917,0.96,1.0336105,11.4834,0
11.6515287,0.5,4.1130736,15415.73003,11.0647635,0.024231,5335.0,4.50186,0.891247,0.96,1.0336105,12.4434,0
4.8003341,0.5,1.9999398,6286.5016158,5.5672157,0.024231,4664.59,4.60279,0.71163,0.96,1.0336105,12.7451,0
6.5883481,0.5,5.3652099,5547.4045934,9.5170822,0.024231,6186.7,4.31682,1.24901,0.96,1.0336105,12.1938,0
19.9253903,0.5,7.1580751,4510.2840364,10.8355197,0.024231,6213.0,4.11609,1.58437,0.96,1.0336105,10.6594,0
10.5465818,0.5,3.4172956,26790.7015542,18.8533824,0.024231,5726.0,4.37006,1.0922101,0.96,1.0336105,13.2247,0
1.66402,0.5,3.397,7964.45,7.65443,0.024231,4841.3,4.71,0.78,0.96,1.0336105,10.7014,0
5.826325154,0.5,8.8064896,1970.1779923,6.5779189,0.024231,5964.0,4.27302,1.26252,0.96,1.0336105,11.0866,0
8.3106603,0.5,1.6506686,9717.1934198,8.109016,0.024231,5675.0,4.63371,0.802301,0.96,1.0336105,13.4184,0
17.8961832,0.5,5.8302347,6620.0097774,11.0501866,0.024231,5767.33,4.22267,1.30053,0.96,1.0336105,13.0658,0
5.826325154,0.5,13.4131846,1002.2730453,8.5614402,0.024231,6140.0,3.70561,2.5072899,0.96,1.0336105,8.18933,0
3.3706303,0.5,1.5183944,166589.9107386,9.3830336,0.024231,3133.0,5.02671,0.222121,0.96,1.0336105,14.9046,0
7.0469712,0.5,2.551,1020.0,3.77076,0.024231,5940.0,4.412,1.2,0.96,1.0336105,10.4505,0
19.7357748,0.5,4.9695046,1136.7557914,3.5822698,0.024231,5985.0,4.44957,1.03501,0.96,1.0336105,10.6939,0
8.330174,0.5,3.776804,8477.6052879,13.52336,0.024231,5858.0,4.3,1.3273,0.96,1.0336105,13.5242,0
18.1070683,0.5,3.4544369,1920.6396242,3.3584758,0.024231,4024.0,4.5752,0.677805,0.96,1.0336105,10.5941,0
2.8625937,0.5,2.6639389,150.7007612,1.1780056,0.024231,5503.0,4.48743,0.930478,0.96,1.0336105,9.3703,0
3.64376,0.5,3.38,3632.91,3.97,0.024231,5463.2,4.39,1.028,0.96,1.0336105,10.298,0
13.9223368,0.5,3.0897341,551.9568212,1.7196615,0.024231,4468.0,4.54813,0.737084,0.96,1.0336105,11.5872,0
3.2727859,0.5,1.703415,450.9235482,1.4541092,0.024231,4550.0,4.62037,0.68788,0.96,1.0336105,10.61,0
36.4358589,0.5,9.2522534,384.0441817,2.8743721,0.024231,6597.0,4.28305,1.40426,0.96,1.0336105,5.6801,0
4.9676784,0.5,0.926966,540.7934769,3.8407588,0.024231,6971.2,4.22817,1.57506,0.96,1.0336105,8.7302,0
16.8267434,0.5,2.4103679,1999.9128429,2.9646311,0.024231,3944.0,4.62692,0.628984,0.96,1.0336105,11.4353,0
1083.5575987,0.5,8.3500813,2930.0714108,13.8558129,0.024231,6002.0,3.68023,2.52105,0.96,1.0336105,10.4547,0
3.4770171,0.5,2.5101218,19986.4253524,11.8571021,0.024231,5225.91,4.53759,0.84127,0.96,1.0336105,13.6336,0
3.3795099,0.5,2.7055281,18575.2343451,10.862172,0.024231,5203.0,4.57695,0.799465,0.96,1.0336105,13.8213,0
3.7120776,0.5,3.0734816,1532.3995669,5.11821,0.024231,5501.09,4.19961,1.29268,0.96,1.0336105,11.2167,0
4.4284676,0.5,2.4495032,11582.5189831,7.976213,0.024231,3893.0,4.58525,0.680198,0.96,1.0336105,14.0865,0
6.9055908,0.5,1.7156097,803.795684,3.3369764,0.024231,5846.0,4.4,1.028,0.96,1.0336105,10.234,0
2.5139302,0.5,2.9912384,12564.1964526,12.9860395,0.024231,5585.0,4.34946,1.10185,0.96,1.0336105,13.7111,0
16.2520546,0.5,8.647,220.0,2.9719,0.024231,6696.0,3.89,2.24,0.96,1.0336105,8.96016,0
7.63779,0.5,2.251,318.0,2.22751,0.024231,5924.0,4.24,1.31,0.96,1.0336105,8.5627,0
0.5843146,0.5,0.555,1043.0,5.71748,0.024231,6870.8,4.28,1.46,0.96,1.0336105,10.4371,0
9.3079811,0.5,3.235,6907.0,18.225,0.024231,6076.4,4.41,1.1,0.96,1.0336105,11.926,0
2.4915545,0.5,1.2,667.0,5.46811,0.024231,8013.0,4.13,1.98,0.96,1.0336105,10.5681,0
3.9155539,0.5,3.72,12003.0,16.5322,0.024231,6285.0,4.11,1.62,0.96,1.0336105,12.8463,0
9.7716812,0.5,5.281,4411.0,9.12933,0.024231,6518.8,4.23,1.47,0.96,1.0336105,13.2757,0
14.2308461,0.5,5.835,4278.0,9.75869,0.024231,5787.9,3.96,1.77,0.96,1.0336105,12.292,0
0.7603078,0.5,0.363,5657.0,14.9311,0.024231,4069.0,4.53,0.72,0.96,1.0336105,12.3552,0
1.03604,0.5,1.855,250.0,3.52761,0.024231,9622.0,3.95,2.74,0.96,1.0336105,9.0188,0
3.6688102,0.5,2.151,8447.0,9.85973,0.024231,5821.5,4.36,1.12,0.96,1.0336105,13.3268,0
25.714253,0.5,6.373,33131.0,15.8297,0.024231,5677.8,4.58,0.86,0.96,1.0336105,12.1157,0
5.0989519,0.5,2.118,4236.0,7.74162,0.024231,6305.0,4.34,1.24,0.96,1.0336105,12.7166,0
6.7274903,0.5,2.944,15103.0,11.3939,0.024231,5221.4,4.44,0.94,0.96,1.0336105,12.7155,0
91.9283414,0.5,4.343,7033.0,9.22033,0.024231,6118.4,4.39,1.13,0.96,1.0336105,12.24,0
5.9785287,0.5,2.481,59578.0,13.9371,0.024231,3674.0,4.66,0.59,0.96,1.0336105,14.8966,0
8.2864221,0.5,5.859,3916.0,9.77567,0.024231,5643.0,3.95,1.76,0.96,1.0336105,12.1756,0
4.3427321,0.5,1.23,7461.0,13.7163,0.024231,5737.3,4.35,1.12,0.96,1.0336105,13.0985,0
3.8978437,0.5,3.523,14344.0,13.8047,0.024231,6280.0,4.34,1.24,0.96,1.0336105,13.3511,0
719.5740937,0.5,2.942,19525.0,10.9394,0.024231,4854.0,4.55,0.78,0.96,1.0336105,12.7026,0
5.826325154,0.5,4.029,9640.0,17.7255,0.024231,4654.2,4.59,0.72,0.96,1.0336105,11.2248,0
